n,generation,specimen,fitness,distance
1591,66,6,799.3595209491527,1340.157801165778
1592,66,7,481.94335888559414,1359.592889766891
1593,66,8,699.2345580847968,1176.449138498497
1594,66,9,765.4306008486051,1290.1114990018143
1595,66,10,867.5494568275076,1386.4406891535148
1596,66,11,886.4095437750926,1357.4029277439197
1597,66,12,889.7191574711296,1297.4269886473198
1598,66,13,883.4260658647335,1294.9643358306562
1599,66,14,756.5431494638789,1339.3614083735145
1600,66,15,730.6333009683187,1245.2786937515366
1601,66,16,548.7237972756737,1303.6851096947305
1602,66,17,829.9509494755121,1438.1602277720074
1603,66,18,848.5742349634561,1292.8317363045546
1604,66,19,919.4054246354497,1317.9344407850424
1605,66,20,517.4528969568981,1392.1425030351224
1606,66,21,826.3400980571602,1310.3366879569376
1607,66,22,341.3487142076297,1192.7734791927874
1608,66,23,544.3397466535883,1206.5787083336843
1609,67,0,641.2605918328361,1285.8869080952913
1610,67,1,762.5643853966741,1362.6246055144857
1611,67,2,820.0671391881199,1290.4741487940414
1612,67,3,760.1820704865979,1370.648291747232
1613,67,4,913.5592287377755,1368.748542342224
1614,67,5,801.2379217317929,1296.1650454805563
1615,67,6,500.86116910843674,1384.4673927526035
1616,67,7,899.2403202124146,1233.0526270819064
1617,67,8,703.2642501910834,1234.5725634987643
1618,67,9,639.1517071153273,1278.943074505018
1619,67,10,450.2210168348863,1337.1705323159683
1620,67,11,835.2165906029495,1369.6218982088694
1621,67,12,795.1091273484533,1405.9154784442349
1622,67,13,820.5981648151918,1374.6476742156133
1623,67,14,1028.3805044233268,1384.1407694441175
1624,67,15,1005.9118803312023,1273.8686914426717
1625,67,16,730.8226453951223,1211.8156812863815
1626,67,17,659.4896944096198,1229.638229877498
1627,67,18,841.1266085151123,1364.2184034993447
1628,67,19,752.1232655076623,1277.7177335854058
1629,67,20,490.1181059111301,1297.4546176767997
1630,67,21,764.0881783742052,1210.5112291898408
1631,67,22,719.0202037012809,1205.0317649040353
1632,67,23,719.662309271675,1286.6251321062691
1633,68,0,870.0313961241451,1134.3652472983822
1634,68,1,832.0885197942381,1263.5716837674117
1635,68,2,536.7665447822314,1317.1562924617215
1636,68,3,607.3696409637698,1410.5506619455243
1637,68,4,670.7506915635145,1319.6710177582827
1638,68,5,651.4757027420038,1234.446883053134
1639,68,6,729.6071442551186,1442.0030469114397
1640,68,7,893.3991371663014,1334.4423235556387
1641,68,8,783.1192066644012,1307.8717519220063
1642,68,9,778.837293885932,1411.9495247939083
1643,68,10,623.8133587649252,1241.049036065065
1644,68,11,700.7172036739694,1289.3884288961892
1645,68,12,919.1130672909724,1308.1873382583972
1646,68,13,877.5134560298503,1303.62110011187
1647,68,14,705.062647823382,1357.9409343712878
1648,68,15,678.0293461746993,1350.3294845440967
1649,68,16,641.3910928950237,1395.9204726570945
1650,68,17,739.5628607258734,1313.6573210744978
1651,68,18,850.517673038878,1297.482581910114
1652,68,19,646.5098802398941,1335.2692097924885
1653,68,20,813.5535575275948,1286.1664797233827
1654,68,21,554.7197360772498,1401.0479548845092
1655,68,22,755.3043283920493,1266.0388384349424
1656,68,23,654.8563327066258,1300.3721056172017
1657,69,0,941.3142103899771,1438.6130258855121
1658,69,1,900.2798397138737,1374.8133353324574
1659,69,2,917.9242727270735,1428.8448444463584
1660,69,3,710.5057314683494,1433.5337398054662
1661,69,4,923.1283965429408,1331.282049610899
1662,69,5,482.09737916497016,1412.3777425197045
1663,69,6,465.6443614970894,1397.4158786742646
1664,69,7,593.713724573573,1334.6873817937833
1665,69,8,669.9761779627655,1375.6748477359254
1666,69,9,650.9581927215377,1282.464932292819
1667,69,10,961.1416080272554,1385.013799156698
1668,69,11,624.2276156431617,1317.4992806278767
1669,69,12,934.7420300376649,1280.9608650028185
1670,69,13,703.7177646199908,1394.4788882330533
1671,69,14,589.4114507304397,1264.7219891087511
1672,69,15,882.6516324569714,1333.167459595686
1673,69,16,720.6424928637166,1369.7392356950904
1674,69,17,614.8216019422867,1342.446011510028
1675,69,18,783.6638513087341,1281.3514733642714
1676,69,19,798.7197213436453,1225.2592370292505
1677,69,20,829.0510480234774,1364.233605077149
1678,69,21,606.295590275515,1295.433744228706
1679,69,22,832.2278868963896,1265.0267724354624
1680,69,23,828.6370200970454,1315.557285772778
1681,70,0,822.5111427515038,1343.1002884264656
1682,70,1,1004.0560065423916,1342.7609426725767
1683,70,2,692.691420259426,1384.6820687378845
1684,70,3,959.7245754853586,1324.923796886257
1685,70,4,789.5843719095631,1316.2060653739873
1686,70,5,843.0966317054214,1385.9382625764501
1687,70,6,896.3947545185086,1314.6173194336602
1688,70,7,923.3705411065412,1347.903986327708
1689,70,8,886.0447358954343,1330.6223811590273
1690,70,9,896.2909518499185,1335.514883216736
1691,70,10,773.9392075530988,1330.994345470126
1692,70,11,650.2305710769054,1344.0914248510433
1693,70,12,745.434263591554,1204.8015098146539
1694,70,13,632.2221369995038,1347.187434246452
1695,70,14,681.6969590339037,1219.8160273078042
1696,70,15,828.0319892081816,1360.4865599130917
1697,70,16,931.4966067535491,1365.8968778954695
1698,70,17,860.6041918260953,1306.227863683895
1699,70,18,773.8683063676797,1322.6174416985025
1700,70,19,728.0902300620958,1213.8894720276764
1701,70,20,808.9771328622207,1381.5783202581997
1702,70,21,800.5853006790587,1305.493569024098
1703,70,22,999.8601545679429,1294.6120188341122
1704,70,23,710.1016380924989,1358.8366215510953
1705,71,0,826.1916266734353,1295.7459716276105
1706,71,1,921.7094156584209,1415.2062424111477
1707,71,2,853.5718188878255,1333.0187755638606
1708,71,3,776.3930050372927,1262.9376107473981
1709,71,4,773.3102241358847,1386.9266440094991
1710,71,5,877.3735759513149,1352.4409672525712
1711,71,6,739.418201406969,1363.6908074571725
1712,71,7,885.9410395956672,1351.600723003078
1713,71,8,790.0910542353045,1395.6663660246365
1714,71,9,669.3450191274845,1230.2410857636617
1715,71,10,780.0078792316809,1233.1275237617633
1716,71,11,904.2243685636911,1402.7899383002136
1717,71,12,847.0038234038569,1331.0150423542098
1718,71,13,861.0701377888271,1255.089803247673
1719,71,14,831.7285499488095,1261.450074628262
1720,71,15,658.8822487668753,1237.3273542582074
1721,71,16,709.3456100454518,1411.1031559276644
1722,71,17,544.5960651774993,1353.1241904010883
1723,71,18,946.3778073487565,1303.4362717942756
1724,71,19,850.2306964485492,1351.9964140133536
1725,71,20,570.2107752095123,1350.2681580593764
1726,71,21,774.5314905154722,1329.2197274481364
1727,71,22,789.3328470461628,1255.671522667778
1728,71,23,849.2233472947809,1358.0795698900608
1729,72,0,635.0318147305652,1276.0606081208061
1730,72,1,815.5269943692663,1339.2485913559817
1731,72,2,568.3111942516568,1282.798165615796
1732,72,3,612.8134363794227,1338.0299671335115
1733,72,4,843.402531894006,1285.3054870693313
1734,72,5,948.3299231176884,1410.3926559225495
1735,72,6,741.0432166858459,1365.5638403392334
1736,72,7,653.7834178377799,1441.4068424908528
1737,72,8,884.3364763789554,1302.1417904216137
1738,72,9,789.6167897897411,1345.7686545720208
1739,72,10,783.2663268359149,1291.4615545048043
1740,72,11,837.4905893797842,1351.731062845527
1741,72,12,749.0336142032168,1274.2226517209122
1742,72,13,863.4327819507855,1308.6861877429212
1743,72,14,652.7117281442165,1301.5005135599163
1744,72,15,911.9628796819613,1275.1664155139918
1745,72,16,610.0633955328017,1310.946955805514
1746,72,17,776.1463940856983,1309.0677418504545
1747,72,18,768.0122866204168,1337.0645390228196
1748,72,19,869.2004656377073,1353.8361373834696
1749,72,20,802.6853101653192,1266.3344030245846
1750,72,21,723.625852124992,1327.1358728404523
1751,72,22,609.7044813311547,1359.5809762232852
1752,72,23,693.5436265268056,1311.390328879224
1753,73,0,691.3276411070667,1376.262711388893
1754,73,1,665.0254453415592,1303.9271797680099
1755,73,2,931.9197143361763,1308.7984010678213
1756,73,3,668.9157315946771,1359.7645284917955
1757,73,4,818.0011910189514,1443.3135392381444
1758,73,5,761.1321222054521,1297.392518386986
1759,73,6,792.3479976583367,1275.9339691189748
1760,73,7,731.6003530399785,1238.808268308447
1761,73,8,931.4357245052767,1388.4813481062722
1762,73,9,718.5378028522022,1265.050845199038
1763,73,10,616.4171983706553,1322.4252268631828
1764,73,11,592.5753574227483,1393.925689688508
1765,73,12,704.7340214858285,1400.9574743759895
1766,73,13,688.4475611868074,1378.1739780308385
1767,73,14,748.1975126605506,1320.6012075517915
1768,73,15,796.6753375989397,1305.2115834467659
1769,73,16,967.7772167741049,1313.4904051237133
1770,73,17,806.1776532216634,1322.3558085249
1771,73,18,767.2977055555584,1312.0034766994186
1772,73,19,839.6223103631735,1326.114650537489
1773,73,20,691.2220733066765,1290.31069015762
1774,73,21,688.1598523682462,1240.811979985063
1775,73,22,694.6458226976652,1387.788155295691
1776,73,23,824.680105066195,1356.3729576948729
1777,74,0,824.1763288659686,1362.4155548666847
1778,74,1,571.1808146973356,1304.6342318411148
1779,74,2,695.7181390574908,1364.5892738211642
1780,74,3,822.6699855368466,1377.3324370146872
1781,74,4,1031.4670856670828,1343.4282232791395
1782,74,5,646.2380107634043,1333.5491392002941
1783,74,6,808.5652729682743,1292.4747786051096
1784,74,7,838.9148215500998,1324.7441022156781
1785,74,8,680.1142160335788,1319.533026568091
1786,74,9,957.3480287210128,1391.0336478776433
1787,74,10,727.6738559898658,1372.7913631329027
1788,74,11,730.099786142029,1270.2777624408156
1789,74,12,835.8415577562265,1351.4463692990446
1790,74,13,623.7764755875147,1291.9222009705452
1791,74,14,861.5107221329064,1237.7553243430245
1792,74,15,850.577810492128,1275.9766577358273
1793,74,16,633.6354426905459,1318.0308993722529
1794,74,17,793.3428603068128,1370.6837641014959
1795,74,18,823.5281789724893,1264.6079606484138
1796,74,19,905.6732534739411,1398.9890742565833
1797,74,20,687.280057704058,1380.563985196381
1798,74,21,829.1142987357002,1264.1455371165532
1799,74,22,738.0998824274479,1342.6706288660168
1800,74,23,739.161262909706,1315.7514926458857
1801,75,0,681.5005515822103,1254.5026795929844
1802,75,1,573.8516613629249,1451.8236881671269
1803,75,2,743.5415404738993,1318.6986590371737
1804,75,3,737.0427995435872,1342.227845646623
1805,75,4,871.945906783325,1252.9046723189429
1806,75,5,882.7084042301386,1358.7286497878908
1807,75,6,760.4955377795108,1322.4794782236286
1808,75,7,803.9547803706602,1378.4065579846686
1809,75,8,811.2027319874019,1328.7672676209513
1810,75,9,797.5551734531088,1370.3720684392579
1811,75,10,922.6038445631303,1326.1211027908666
1812,75,11,767.0600540488647,1322.6789189986753
1813,75,12,819.0697543668042,1329.1799206386106
1814,75,13,747.3440009215726,1304.7235693042487
1815,75,14,903.8464585754555,1331.7312693894717
1816,75,15,712.7980671855555,1283.902014200052
1817,75,16,857.9241123552405,1391.8145506953122
1818,75,17,704.8288524650253,1293.8496220570182
1819,75,18,828.2722816132784,1334.0747628747702
1820,75,19,694.2649376120098,1283.1659112952336
1821,75,20,822.2281991778732,1268.9363779790292
1822,75,21,895.0685636932833,1272.8334016793308
1823,75,22,512.5063893573167,1186.306875330414
1824,75,23,645.1292506962596,1416.7759089552615
1825,76,0,638.7118122010352,1326.0880652266862
1826,76,1,694.5938103316785,1245.992387473161
1827,76,2,763.4924527816437,1374.2202242499957
1828,76,3,1056.5256722667666,1373.5179047735137
1829,76,4,839.6691143061806,1272.4298334315667
1830,76,5,879.4426088370778,1346.485504409129
1831,76,6,785.5288040219027,1420.1492998411334
1832,76,7,962.0535997240314,1372.329053912474
1833,76,8,798.3545040112228,1297.8440795119527
1834,76,9,928.2046591973343,1318.155042220043
1835,76,10,714.9892710031551,1350.5452484761995
1836,76,11,749.1125499719285,1330.9609902855016
1837,76,12,867.11792732039,1382.8557715147858
1838,76,13,507.6586921740505,1230.2382765783625
1839,76,14,895.4188108891115,1323.7755731689454
1840,76,15,703.4792905820017,1342.2909789265416
1841,76,16,831.4664623509635,1371.0688289268865
1842,76,17,723.1694483506441,1427.0121187613738
1843,76,18,931.0331641615741,1354.0917280038902
1844,76,19,842.2968315441148,1254.294278933846
1845,76,20,686.6496839571166,1231.007965627656
1846,76,21,699.4154860870864,1399.3976504897933
1847,76,22,991.2049945097571,1397.1311528537972
1848,76,23,732.6381774052832,1267.927631898028
1849,77,0,816.260005445149,1331.6869349398019
1850,77,1,642.4051703774736,1392.3562892576022
1851,77,2,866.9242648801353,1245.4435684429468
1852,77,3,720.680431988603,1342.6868079220794
1853,77,4,760.8730743505182,1274.6068659294897
1854,77,5,893.4264112272592,1346.2456899413658
1855,77,6,832.0926901207099,1307.5066393890904
1856,77,7,836.1632994695412,1350.336351338078
1857,77,8,837.5196011712748,1335.8417202544151
1858,77,9,825.2860107263388,1261.2415377604602
1859,77,10,684.6646535520545,1346.9232652321105
1860,77,11,644.4108588041663,1317.1057186849648
1861,77,12,853.3384532629836,1331.6808943900046
1862,77,13,944.2355219753838,1339.5717276377056
1863,77,14,851.5248823160405,1333.875491566117
1864,77,15,700.0503443788909,1368.4629680373735
1865,77,16,682.4453763228623,1197.9629069435987
1866,77,17,882.4217513381359,1314.153681841309
1867,77,18,764.5460203036372,1311.9872745186171
1868,77,19,885.1941931211132,1264.2301005301
1869,77,20,897.3343821193872,1297.6261856992671
1870,77,21,950.4365368139544,1385.7836062598174
1871,77,22,750.1241290546631,1252.2921632614966
1872,77,23,575.8748327487169,1354.33848359333
1873,78,0,854.2304340666981,1386.9099364096912
1874,78,1,846.6956051279701,1284.0476322332318
1875,78,2,783.3697857791227,1382.8929618679233
1876,78,3,768.3545592583962,1368.7850837018004
1877,78,4,831.7346004997771,1304.6211250765236
1878,78,5,855.0790962201105,1215.4888941806591
1879,78,6,793.5493004549998,1280.6851190054658
1880,78,7,707.0709436287899,1389.8823833831652
1881,78,8,782.8327438132249,1381.8479977210318
1882,78,9,852.0882339058264,1286.4015443353353
1883,78,10,838.8993076810389,1287.4965929720875
1884,78,11,637.1794080378193,1223.439973593129
1885,78,12,617.661240777185,1317.3394056543489
1886,78,13,665.4924151851367,1372.4926854453881
1887,78,14,425.9003950063479,1351.0953864516428
1888,78,15,782.152483244767,1422.2115550430121
1889,78,16,656.0862671957552,1421.9948859023193
1890,78,17,727.2083448637073,1306.333210301497
1891,78,18,760.2908741152493,1311.3436613438685
1892,78,19,782.6445212312576,1325.0522851510077
1893,78,20,870.5131308800854,1362.3083573639426
1894,78,21,724.0879104452665,1348.7878821769384
1895,78,22,813.8821738156696,1286.7875061283814
1896,78,23,873.7363452417261,1389.3429861687837
1897,79,0,888.7628852320879,1408.8113220832943
1898,79,1,897.6196410847341,1381.7878866827773
1899,79,2,1046.9893631249486,1310.6941166295996
1900,79,3,901.9428608838938,1330.463253512437
1901,79,4,938.1901245935666,1288.4324235001384
1902,79,5,662.3479094004435,1361.7379614313024
1903,79,6,627.760323797427,1229.522494153568
1904,79,7,856.9675472258788,1297.2668208779337
1905,79,8,680.4362894663448,1262.7624528116348
1906,79,9,613.139217274435,1218.699456439084
1907,79,10,765.4127233743809,1315.472559842095
1908,79,11,846.750315188001,1441.3080226047277
1909,79,12,707.2819145698465,1310.3529453977203
1910,79,13,797.0848241009897,1330.4479248015177
1911,79,14,769.2275867990661,1273.585590543912
1912,79,15,664.883368509586,1311.399815815894
1913,79,16,894.1852430007212,1334.8359862947216
1914,79,17,862.0330577982143,1338.3238676541316
1915,79,18,643.4189404229123,1321.5467672945551
1916,79,19,916.1788218052599,1380.5167226756182
1917,79,20,824.530869923237,1283.7761834655437
1918,79,21,820.1640485485107,1324.5325285739314
1919,79,22,852.6588600574571,1397.2726464572738
1920,79,23,831.0389310186185,1254.7319313040869
1921,80,0,933.7204756431224,1418.8084353452473
1922,80,1,784.0197948032669,1312.8356261053268
1923,80,2,536.6954249646194,1297.2804539062506
1924,80,3,735.3453736413144,1303.1814873190626
1925,80,4,815.9974279292647,1292.6075955906308
1926,80,5,744.508168446912,1407.2755250001678
1927,80,6,1034.3957226502312,1376.871610001321
1928,80,7,807.709780276671,1308.8776088918703
1929,80,8,809.6614024530064,1311.3470378913003
1930,80,9,899.3846533699793,1404.8645789779882
1931,80,10,798.68422470522,1390.891434659021
1932,80,11,967.2748732595445,1303.2678870434702
1933,80,12,714.6541477797651,1394.6128818697566
1934,80,13,702.2887525221263,1349.0980675449043
1935,80,14,775.8871373090681,1330.552553076656
1936,80,15,703.0217502644389,1284.9076780394498
1937,80,16,726.5111269928525,1315.3302190405088
1938,80,17,801.8845480132051,1333.7078513357967
1939,80,18,651.0711664559017,1325.0499417839783
1940,80,19,925.8290538288051,1260.2703931116364
1941,80,20,767.7480790327055,1229.1214409864274
1942,80,21,876.5223758529352,1421.8810666378542
1943,80,22,700.3361452581019,1321.0919928226483
1944,80,23,657.510847318219,1306.4831082352234
1945,81,0,855.7218715396253,1395.1038066349975
1946,81,1,872.2544862910553,1296.2242936719642
1947,81,2,833.8093151467962,1272.4785644832148
1948,81,3,974.4747824901623,1339.7051251729536
1949,81,4,843.7717778347738,1261.9252872222364
1950,81,5,562.8156397764574,1301.6791866810831
1951,81,6,656.8497685330397,1320.2589298024109
1952,81,7,728.6498011375757,1274.7527910214806
1953,81,8,749.798515280175,1370.7004738792384
1954,81,9,783.7036287936833,1415.9373932425594
1955,81,10,711.8010395503904,1312.605147454391
1956,81,11,828.6701622562538,1361.8400813496792
1957,81,12,768.549174119631,1344.0573688560955
1958,81,13,689.4331843486417,1352.7589990795245
1959,81,14,866.5807501404563,1295.0146270303394
1960,81,15,866.0616129626831,1361.787025653721
1961,81,16,732.0598725379706,1313.001219098431
1962,81,17,710.980001797626,1357.7891102837234
1963,81,18,768.9228483596414,1236.6105984479534
1964,81,19,684.1627070109193,1302.7850154210955
1965,81,20,796.1843345254711,1400.797037866075
1966,81,21,758.0989411557551,1378.529723341173
1967,81,22,757.5256652775624,1282.4143413798408
1968,81,23,755.7533914993883,1324.7892878547807
1969,82,0,803.3072862276547,1357.7869867952907
1970,82,1,787.42196536217,1260.9748901791695
1971,82,2,611.3541471669487,1431.3624355475197
1972,82,3,620.3325137789052,1346.9939252492516
1973,82,4,665.8637772555545,1321.9675304885527
1974,82,5,782.9511229321782,1298.9018577911809
1975,82,6,859.3777161065906,1366.7994246121382
1976,82,7,713.3477673203437,1318.8990198857773
1977,82,8,844.1011180183381,1212.0268963167168
1978,82,9,771.235989900823,1290.8396138638786
1979,82,10,951.1903469285456,1397.8374382765242
1980,82,11,794.5143183704482,1347.6044053263263
1981,82,12,564.6665166410089,1296.4959528465247
1982,82,13,761.1990767934506,1328.4615126721555
1983,82,14,878.5012266677212,1356.1082227238041
1984,82,15,805.9552937789501,1388.6852215034257
1985,82,16,847.1327781151609,1379.1003190499896
1986,82,17,738.8661135079094,1303.9133431594298
1987,82,18,873.7127864116069,1413.8398385373328
1988,82,19,949.3462637298361,1374.8092918342766
1989,82,20,522.3451351848036,1352.588681955529
1990,82,21,825.4781074352721,1287.9221446191375
1991,82,22,713.6642790146427,1386.4700493703133
1992,82,23,645.1619397299487,1377.5003552791125
1993,83,0,916.2929685309448,1411.4347828549714
1994,83,1,871.6367023618044,1266.979125258394
1995,83,2,695.3648337350885,1339.572411991079
1996,83,3,837.7937655239591,1317.1680595384373
1997,83,4,587.5838776228072,1279.3750747402148
1998,83,5,713.7611427706984,1201.148961711758
1999,83,6,811.9953080017759,1250.4971538779637
2000,83,7,711.7660757121187,1253.4233126828756
2001,83,8,627.8365471578933,1351.5291506964554
2002,83,9,650.1962960299514,1329.0851120041732
2003,83,10,827.6528296780397,1370.3415390785362
2004,83,11,786.3161955508799,1328.0380656866369
2005,83,12,984.4897125068453,1358.7279348202007
2006,83,13,827.260780521413,1338.9462495139055
2007,83,14,899.5795448415425,1314.4498182118637
2008,83,15,864.2066252126679,1280.8539932083181
2009,83,16,975.6731628062738,1435.1045270971647
2010,83,17,635.6507460194385,1284.3302195829651
2011,83,18,902.0034173877565,1298.7789524950888
2012,83,19,737.7369953239864,1413.5882498259296
2013,83,20,904.2397682376763,1354.5571967790588
2014,83,21,957.1984208152353,1276.4268574991286
2015,83,22,842.6849855641583,1352.9938171784574
2016,83,23,747.2949431511598,1335.2999590258282
2017,84,0,621.8882534550501,1369.4310039906384
2018,84,1,677.7638027347919,1303.9114903297343
2019,84,2,855.6001055789375,1300.2271294809009
2020,84,3,903.9150549584854,1308.7209479727903
2021,84,4,758.2474406847782,1358.8608296953255
2022,84,5,577.6383351755184,1359.2984278672418
2023,84,6,734.1394026792262,1362.1754699795692
2024,84,7,584.8138466352405,1309.025199038978
2025,84,8,767.2970779984452,1231.8315479268526
2026,84,9,644.5109019364801,1209.0273963948327
2027,84,10,716.8271802837248,1251.8094343080825
2028,84,11,790.1787188359428,1335.140696982733
2029,84,12,884.3253017772698,1338.6511337012985
2030,84,13,650.957485318738,1321.1953436148544
2031,84,14,906.4607293879596,1275.7019332950467
2032,84,15,836.4315062890034,1419.2251426058383
2033,84,16,818.3267700533452,1370.9577325494854
2034,84,17,797.9043388202098,1330.741755187555
2035,84,18,563.9640545607854,1298.7168162194403
2036,84,19,816.4793683609353,1313.89931441789
2037,84,20,856.4136377594812,1174.2866999071448
2038,84,21,860.5706605424696,1351.5383441980348
2039,84,22,748.1945888255921,1368.7516494661888
2040,84,23,683.8540825247217,1333.684952392993
2041,85,0,755.0977979811839,1308.0418324277582
2042,85,1,751.587045137963,1359.8201110642542
2043,85,2,769.0903570831223,1252.7564729993876
2044,85,3,934.3934279012656,1274.9071727887688
2045,85,4,525.1668908421497,1318.7130782525646
2046,85,5,734.422974681159,1270.424161166893
2047,85,6,598.8897370802538,1338.3738137204343
2048,85,7,653.2694780525508,1343.103883043384
2049,85,8,737.594017110675,1344.778971801463
2050,85,9,779.9499630307835,1309.5860362803667
2051,85,10,842.6227254894372,1246.144842924648
2052,85,11,864.485271885159,1199.334115769607
2053,85,12,607.3800213729896,1116.8097394913623
2054,85,13,768.9065219393633,1399.902858982473
2055,85,14,575.5455130674586,1268.8937199097913
2056,85,15,866.903684747756,1317.0895612918084
2057,85,16,639.3139228394268,1351.8804497131766
2058,85,17,777.2993382280335,1312.9505811931601
2059,85,18,724.2918204898683,1304.0062081325982
2060,85,19,666.3349244348562,1260.7444292980217
2061,85,20,867.0159891246103,1333.3549986332787
2062,85,21,791.1758768821907,1330.1677688925545
2063,85,22,939.9541994642668,1295.6182456759716
2064,85,23,741.536072373201,1316.1804051356025
2065,86,0,802.7726146476596,1372.5734519894459
2066,86,1,628.3763638660523,1300.6722365244384
2067,86,2,840.4035767465205,1330.2400400153606
2068,86,3,740.626702803462,1362.3176985629473
2069,86,4,854.0359940128199,1281.4838661922663
2070,86,5,795.3908394237782,1357.2524448401437
2071,86,6,759.8579328238246,1305.92590721369
2072,86,7,752.1791290121304,1360.879375970385
2073,86,8,675.6948995704013,1390.900611768816
2074,86,9,818.3812640712443,1381.8873056667796
2075,86,10,748.0561968792813,1230.4525133684238
2076,86,11,567.3180988297077,1328.3560915612422
2077,86,12,704.34316649486,1295.814395302464
2078,86,13,969.6004154437653,1362.6103878966467
2079,86,14,754.4001300910423,1280.4453876963341
2080,86,15,770.5997842884789,1330.5656949177724
2081,86,16,569.0043043008026,1381.6406035685677
2082,86,17,708.7262328318072,1315.560466376603
2083,86,18,559.2893696833462,1342.40223833838
2084,86,19,405.1332445499247,1235.7915927278937
2085,86,20,693.3953842494187,1248.6093156756745
2086,86,21,725.2420429113174,1289.0175887634246
2087,86,22,695.7550802249519,1295.091679423917
2088,86,23,799.6678965619476,1320.9083905242348
2089,87,0,961.2972737063122,1374.7205166689796
2090,87,1,598.6771093793544,1338.4268614836499
2091,87,2,721.1903804044177,1331.3393443736877
2092,87,3,669.3117658678668,1281.5563938369532
2093,87,4,757.2421016570382,1216.2878259984032
2094,87,5,986.7573726464899,1319.8988171338522
2095,87,6,832.7049084757277,1281.9465050037409
2096,87,7,583.5702465687502,1316.1334701260637
2097,87,8,789.0962045414717,1362.9219591716023
2098,87,9,589.906632391173,1316.2418989632606
2099,87,10,832.6826535522321,1342.5538429085136
2100,87,11,757.1779981854522,1399.480775305299
2101,87,12,612.6766221094692,1221.8091477209257
2102,87,13,698.8247463385578,1322.3615283378765
2103,87,14,865.8229189095741,1382.3508067049984
2104,87,15,779.8376328464368,1343.0850550054756
2105,87,16,541.7941322475273,1224.1260991624274
2106,87,17,924.5032399304948,1286.6074265242662
2107,87,18,565.0921028018306,1281.8837159068908
2108,87,19,753.572476581058,1322.1144435859915
2109,87,20,673.5209460534754,1220.7648297947003
2110,87,21,654.5081916240974,1330.608107143298
2111,87,22,669.3242152176201,1334.3600018676045
2112,87,23,921.2942366959624,1347.8669076808744
2113,88,0,872.3003144065382,1248.3588458951144
2114,88,1,824.567489097613,1250.0265617101513
2115,88,2,582.9381020607638,1287.8262993997382
2116,88,3,703.407591880619,1382.7564108469094
2117,88,4,755.3641051664956,1320.2572154725308
2118,88,5,859.5912361389245,1365.5988519595476
2119,88,6,826.4808641286244,1257.224586083303
2120,88,7,617.3699808592783,1317.1377450884927
2121,88,8,832.6648700453187,1314.23709727463
2122,88,9,599.4406583098914,1298.8803152074897
2123,88,10,705.8690227029092,1345.5433903179926
2124,88,11,703.3072117987127,1244.599213656829
2125,88,12,724.1751480878171,1398.6739789768546
2126,88,13,757.7465681058987,1297.174802606799
2127,88,14,799.3602506986642,1308.4902851976105
2128,88,15,776.1143619442082,1272.308574184193
2129,88,16,824.7217196640229,1369.3515250389432
2130,88,17,665.1314137733739,1258.3358071194752
2131,88,18,557.1885567496986,1254.2901622526276
2132,88,19,681.1537063443386,1246.3398949643806
2133,88,20,529.7808640862144,1335.5460144410138
2134,88,21,602.9355592823845,1266.5190587634393
2135,88,22,771.5695419511515,1246.4616453508268
2136,88,23,797.6251704739709,1270.1094039497948
2137,89,0,691.8798657174547,1360.1233433232069
2138,89,1,581.7609500524616,1270.4921758651517
2139,89,2,829.0214663566629,1349.3325792186376
2140,89,3,638.3174564128384,1312.9940939256126
2141,89,4,870.4275926584937,1304.0919984177654
2142,89,5,634.5268710344588,1227.8726757052466
2143,89,6,649.4501638578197,1308.401150026876
2144,89,7,779.8325221745727,1402.444028272407
2145,89,8,720.4925584874738,1314.5361716163916
2146,89,9,641.9527794855451,1278.474563442477
2147,89,10,585.3717796480885,1376.8480772897226
2148,89,11,654.3978301235807,1307.199825739509
2149,89,12,870.9946032705258,1317.8700842416245
2150,89,13,686.5238537619904,1215.71541506353
2151,89,14,812.6645634549316,1364.2397570289468
2152,89,15,666.677245450383,1408.2887686348627
2153,89,16,852.9872693840226,1357.972981537996
2154,89,17,676.5763141399946,1360.4966295290435
2155,89,18,632.3556568435723,1256.3451953407157
2156,89,19,834.1692964306021,1252.2567733458004
2157,89,20,594.828278982661,1327.6525633524816
2158,89,21,774.4265852418035,1376.3836484875194
2159,89,22,656.6903859466079,1379.0653337356314
2160,89,23,751.1462522019486,1320.0848632086374
2161,90,0,705.5115918133872,1387.357799058223
2162,90,1,718.7749201296565,1225.5723916498305
2163,90,2,698.4209535813909,1284.7142305776902
2164,90,3,843.4884939324064,1299.8191522813402
2165,90,4,585.2671800017005,1385.880046989325
2166,90,5,582.6863673860244,1391.9251469861376
2167,90,6,757.0745613744914,1290.3733648653583
2168,90,7,658.4607409447916,1371.8855167375025
2169,90,8,559.8254916008852,1354.1203514394606
2170,90,9,792.2758817757635,1315.2241333625755
2171,90,10,845.0434141927541,1268.2332831651784
2172,90,11,871.448049559966,1305.3217070644096
2173,90,12,779.0934720979135,1371.0607297929926
2174,90,13,772.0045987718324,1296.764152321911
2175,90,14,652.9489412774703,1218.6662517690297
2176,90,15,836.566098137591,1314.7899451108276
2177,90,16,735.9376699433323,1278.5986448370443
2178,90,17,739.9433794901661,1336.657551096502
2179,90,18,617.8590336094904,1363.9184165752151
