n,generation,specimen,fitness,distance
2489,103,16,193.8747417853669,593.3773329101093
2490,103,17,191.6140018846268,622.118635325513
2491,103,18,220.21601932099085,617.6906859207518
2492,103,19,218.76316398587747,598.6726856377829
2493,103,20,189.57844014818758,632.6414225369452
2494,103,21,189.5119900794447,621.4204272246074
2495,103,22,207.69624890227615,619.636048835669
2496,103,23,204.36430413514043,628.9283774210397
2497,104,0,188.28189554835032,614.9668005890915
2498,104,1,199.9732716475724,600.2159207144581
2499,104,2,204.58401431625896,617.4993159653436
2500,104,3,228.03734901506434,609.9210700304867
2501,104,4,210.27187448705575,618.8718343481981
2502,104,5,214.3262503597049,624.3375509418387
2503,104,6,218.1035701380011,601.3712110621666
2504,104,7,189.20146223013217,609.9937712282659
2505,104,8,200.24227375857686,611.1150495287844
2506,104,9,215.36086023520028,610.9783946935604
2507,104,10,220.97752021104046,605.9206117076524
2508,104,11,211.0677380660451,595.0706452460377
2509,104,12,221.93624062521138,612.0210990332819
2510,104,13,186.2041156767422,574.8766697709247
2511,104,14,193.09660046499516,598.6494419404122
2512,104,15,193.1248132069753,611.9747872639513
2513,104,16,196.02305483957417,619.1232930344433
2514,104,17,222.63273792068506,615.6835591338388
2515,104,18,185.73474281189544,618.6207416211679
2516,104,19,204.36409636072304,626.7650656966347
2517,104,20,200.86351854666862,628.1733933967272
2518,104,21,187.97996966677442,613.8921973398024
2519,104,22,204.09133273636974,620.4178799749956
2520,104,23,211.9624837654122,615.8343363451476
2521,105,0,198.48129928124743,623.9452204413197
2522,105,1,220.6894330151542,610.8111006096678
2523,105,2,209.0651180724259,619.4616387471224
2524,105,3,200.79104467378477,623.9332909760966
2525,105,4,200.6157585263648,620.9149695479632
2526,105,5,217.28842616348078,615.5844323980323
2527,105,6,225.18413358298108,621.8224480735017
2528,105,7,207.31114695541004,625.2313623435363
2529,105,8,185.23807617366253,616.6919491008429
2530,105,9,199.05474620664086,616.4012924502154
2531,105,10,220.19100031972854,620.856459310117
2532,105,11,215.16789963601533,622.0649106116775
2533,105,12,188.62732397033574,603.9444359795433
2534,105,13,201.4855045356464,616.410426091037
2535,105,14,204.88439651866375,598.2516296708618
2536,105,15,186.01617772000802,619.0278324591317
2537,105,16,213.93329448578424,612.8439240420133
2538,105,17,218.70246456321834,620.559043490513
2539,105,18,194.4003285701727,612.8936013257118
2540,105,19,198.08862720238452,620.5113034304619
2541,105,20,220.7780501236765,633.4177087724144
2542,105,21,207.05273491235712,620.2628724045288
2543,105,22,196.87273844263038,610.7406179417446
2544,105,23,172.04027918246712,635.1946323090082
2545,106,0,226.57610653976025,613.9603436770936
2546,106,1,207.78891402318206,613.9722031884813
2547,106,2,212.91605515225314,628.4004807647765
2548,106,3,211.3735314123705,613.3594242159638
2549,106,4,214.86056389581347,622.5104024096968
2550,106,5,188.03828477315986,609.1548873879466
2551,106,6,236.59540705573667,618.3317635060466
2552,106,7,207.94278822612785,623.644828582833
2553,106,8,192.9076344754466,605.5837598114038
2554,106,9,212.34366378100086,613.1683296434451
2555,106,10,204.07103762553862,617.292120929996
2556,106,11,221.18063340239325,621.6063084210082
2557,106,12,199.32638635203253,602.2375132198555
2558,106,13,212.92150251326305,606.2285613346818
2559,106,14,216.22467117668737,605.2953263479156
2560,106,15,227.35924953565552,620.5901928523182
2561,106,16,208.11008615212012,616.5905115331007
2562,106,17,211.8955427377151,617.1329020542559
2563,106,18,208.64347541915348,629.5187438163747
2564,106,19,213.02879361659652,604.8138342727746
2565,106,20,220.79396651981472,620.3983343711267
2566,106,21,209.8396477263044,629.0149563108748
2567,106,22,206.7116682952285,619.7233224337449
2568,106,23,190.91129190762575,608.6324734248383
2569,107,0,202.44699473849283,618.7057058491222
2570,107,1,188.7124296304187,606.4930351509092
2571,107,2,210.82566062705646,625.4392691473857
2572,107,3,201.96552035657345,618.5538520523847
2573,107,4,204.0093305989129,606.0148040013893
2574,107,5,196.9884597787479,603.8860621168322
2575,107,6,198.18130460516085,604.0453847841611
2576,107,7,226.16080283077466,621.1688866254128
2577,107,8,222.69754190242836,600.9751099478866
2578,107,9,218.21311032650425,592.7592362867471
2579,107,10,206.2650280167147,610.6071422407779
2580,107,11,208.29321791529264,608.3268133921723
2581,107,12,210.5817104239963,605.3780133854094
2582,107,13,233.5631370883323,617.9322735607103
2583,107,14,189.9434491999982,619.6647171530516
2584,107,15,214.4686047677126,594.6229819020059
2585,107,16,202.11296118602056,621.8328809094066
2586,107,17,227.85392084228553,625.4581567816208
2587,107,18,199.29851742976334,595.5260406112895
2588,107,19,210.1165123698467,624.4552557693726
2589,107,20,213.11356589224872,617.618227887088
2590,107,21,199.6214506054968,597.2403265476155
2591,107,22,209.58902200574983,609.1540385910267
2592,107,23,223.3609828451227,619.0932791297448
2593,108,0,201.65324286357455,612.890852225964
2594,108,1,192.56505362859124,610.326745231163
2595,108,2,212.70629208608415,617.1893434092441
2596,108,3,215.77673250432878,617.0848226188789
2597,108,4,198.18466501911143,614.6318109233614
2598,108,5,189.94304007883738,603.6454103940426
2599,108,6,210.10937570052897,621.1151069984752
2600,108,7,200.2101678300594,610.8510760933865
2601,108,8,233.3239408801216,627.9943390348562
2602,108,9,220.42260580553875,619.2538854612648
2603,108,10,208.0101188306566,622.9549682853515
2604,108,11,221.11168130199277,620.6856764049895
2605,108,12,198.42483670368327,621.7317879588498
2606,108,13,200.22601062776317,618.3091713533748
2607,108,14,187.71969181405194,627.6205722907532
2608,108,15,198.82834756040583,615.5595322291897
2609,108,16,182.6842188546801,607.4957408953184
2610,108,17,209.59148552997127,599.4976947333225
2611,108,18,206.54352600108305,628.8084362600554
2612,108,19,218.02407081931483,611.2940790386684
2613,108,20,196.0865695552405,622.8387883065253
2614,108,21,208.967024567506,605.1591234230299
2615,108,22,213.53079536157875,601.9272277050685
2616,108,23,202.48768822350672,626.4642539670456
2617,109,0,197.81744932441023,629.9549863065674
2618,109,1,182.24549923343872,595.4965990857128
2619,109,2,216.63948011294127,585.4090341916428
2620,109,3,211.44361148093535,615.7694680293686
2621,109,4,223.81031904877904,600.3240834015312
2622,109,5,200.98837994123664,617.5405006715822
2623,109,6,210.04813770875705,606.858600003562
2624,109,7,198.31897139774532,599.5219066533804
2625,109,8,203.13849132890886,620.4422406591724
2626,109,9,217.27949879984388,618.2606819454768
2627,109,10,187.85428266752936,605.6672191393902
2628,109,11,202.1687515961573,616.2998350245232
2629,109,12,215.48918711488315,582.8786549968969
2630,109,13,227.26314853095616,626.0053225337382
2631,109,14,209.6013713490025,594.4025572844054
2632,109,15,206.5537781829325,616.2289096285422
2633,109,16,209.60684079246562,616.7898302158915
2634,109,17,197.48170844265368,620.1173989264178
2635,109,18,211.71788759214346,617.2304990393542
2636,109,19,195.58435261350965,609.966573055477
2637,109,20,219.87129300304576,621.7549578554757
2638,109,21,204.8884242038479,609.8639375961235
2639,109,22,210.67772903438956,627.5332255771234
2640,109,23,203.50265593692762,615.4059750386197
2641,110,0,176.5306024172899,622.7751225835244
2642,110,1,187.6297496892957,629.545232017213
2643,110,2,192.6428603497355,624.5243585360705
2644,110,3,182.34431588169863,602.7397367197261
2645,110,4,216.126356625136,610.8333122762941
2646,110,5,206.80891179345625,612.9045582276818
2647,110,6,211.7845554990656,599.534557574463
2648,110,7,205.79520027115987,608.2080869463654
2649,110,8,212.11023962346087,602.6817304070635
2650,110,9,206.7132409079541,613.5416455740744
2651,110,10,182.76274331853256,622.129160264092
2652,110,11,225.66109413514388,612.2734557167995
2653,110,12,177.9868219218694,611.623481423644
2654,110,13,218.17342705843828,615.592374514329
2655,110,14,208.91665171043925,614.0394325520768
2656,110,15,210.9312143105356,597.219545598288
2657,110,16,209.9007857264154,613.0629057775948
2658,110,17,180.9412745485015,619.8429195475364
2659,110,18,204.95690357769732,621.5689893356513
2660,110,19,213.24050759578165,614.0447713053109
2661,110,20,200.94929602702274,610.8964603013637
2662,110,21,194.94666086521644,608.3783291352672
2663,110,22,201.62983125605962,623.9469452807707
2664,110,23,201.5785895589572,604.6726974701985
2665,111,0,214.6652015836537,621.3628099071306
2666,111,1,207.1875250766481,627.7739505468668
2667,111,2,197.32144095767808,613.1253849813577
2668,111,3,211.66774300826916,595.2123877662283
2669,111,4,200.36680136116536,618.096495547701
2670,111,5,184.94471447249876,606.6120091472662
2671,111,6,199.81859686754717,605.9601549243782
2672,111,7,195.80011664988234,618.9618715148653
2673,111,8,209.55624980614417,589.5368645987252
2674,111,9,203.69088062548465,590.5136464111355
2675,111,10,214.446208067191,628.5204586721876
2676,111,11,225.9294757551054,608.9088138985958
2677,111,12,200.38910530914578,601.396201785526
2678,111,13,211.8806874351074,624.1265630177057
2679,111,14,190.4563080125282,589.2722097132673
2680,111,15,195.8767202855996,597.7075902657672
2681,111,16,193.25505927891132,603.9381121616007
2682,111,17,205.7451623141247,622.0996621295111
2683,111,18,193.51695455336608,618.1709236978096
2684,111,19,212.6226259392548,612.5242377449306
2685,111,20,200.64521955889168,620.63234626898
2686,111,21,207.43761557751563,605.1460369437635
2687,111,22,203.29722912928634,615.5364148128481
2688,111,23,191.55149298469215,611.6665476396003
2689,112,0,185.3670933925375,611.6599203074643
2690,112,1,191.1964417582572,618.7516165141486
2691,112,2,180.79509538071397,619.363113179979
2692,112,3,213.32911692036737,633.3720969544959
2693,112,4,217.13489208481732,627.3663348140826
2694,112,5,176.28595675342376,614.7463560011639
2695,112,6,218.65772236137298,620.6019707331939
2696,112,7,204.08344804541804,593.9710418374967
2697,112,8,211.64747268158428,626.5587545802873
2698,112,9,193.88303308211366,613.7271782034846
2699,112,10,191.9067818033177,615.7573696166164
2700,112,11,212.67343695613545,604.2397284202176
2701,112,12,216.35666678957065,624.2344185988792
2702,112,13,204.9757679065345,615.5319733487369
2703,112,14,227.40483701233367,614.9146635203087
2704,112,15,180.5433828899615,619.4508386918988
2705,112,16,204.68125423111636,619.2634866623655
2706,112,17,215.86019359364315,614.2516618777287
2707,112,18,213.09227763351868,609.0304327589338
2708,112,19,202.55647267617215,620.6609151353229
2709,112,20,193.92374801740027,595.9179531278469
2710,112,21,190.74957311588875,625.0023251823717
2711,112,22,204.98271570841445,626.2373647863253
2712,112,23,201.64767088988862,610.4300396359432
2713,113,0,205.00397050557504,620.2288720945202
2714,113,1,206.49165405949665,611.0193352758251
2715,113,2,230.26582218674616,597.9166248000661
2716,113,3,211.81369751139488,621.7115798101343
2717,113,4,204.37274446301083,594.0513769658394
2718,113,5,220.69898598468765,593.5567658879207
2719,113,6,203.88005619700945,615.9242057320998
2720,113,7,202.64576340513554,624.8197566040405
2721,113,8,180.23860995408592,613.0485836566139
2722,113,9,218.55149005298352,610.3737646623684
2723,113,10,213.6856681840518,606.9283104222967
2724,113,11,211.5790074836613,593.9186408492055
2725,113,12,197.84751186728943,611.459915081562
2726,113,13,203.87470713647923,609.0984323707211
2727,113,14,205.5359826497643,618.2541678695228
2728,113,15,202.14744064710865,615.1862141706059
2729,113,16,211.02096590330464,606.1313152992874
2730,113,17,197.9972086315112,613.4490240935828
2731,113,18,208.4720526704589,598.3817321097525
2732,113,19,207.26042561848934,599.789882938746
2733,113,20,174.37338101499572,635.8878362167911
2734,113,21,210.4428210355594,611.2178948817062
2735,113,22,192.1694175636369,614.9537689822331
2736,113,23,211.627679216317,635.6152639112796
2737,114,0,215.00432090750184,623.1896889339364
2738,114,1,186.57590154003225,606.3792716322379
2739,114,2,198.98155809502748,605.8170626665476
2740,114,3,206.37718180279413,611.9790052841494
2741,114,4,207.37973082609884,611.2421594092576
2742,114,5,195.9431037367534,614.4385538888699
2743,114,6,189.59184063554187,584.6546268866023
2744,114,7,210.33641331235884,617.1150674573983
2745,114,8,179.8163726250614,632.1749739722667
2746,114,9,203.70032040139301,615.7527527226637
2747,114,10,201.480170626687,607.2914259704752
2748,114,11,226.86175747794564,581.4722509514302
2749,114,12,212.23431870681205,598.298822414262
2750,114,13,202.77163966468274,609.8945930636821
2751,114,14,198.22291530634465,591.6018773902331
2752,114,15,205.59710478073112,623.9090717454559
2753,114,16,199.27689005091875,603.3509486136595
2754,114,17,196.8821643743688,630.5281401372657
2755,114,18,184.71503325597197,597.9737436061552
2756,114,19,197.3125653200927,627.9019785024735
2757,114,20,195.25888807242944,626.4694259853848
2758,114,21,192.53247496778238,603.3447971561965
2759,114,22,185.5619296594657,626.5838916013795
2760,114,23,224.75812154991715,629.2270188269363
2761,115,0,193.40957729225505,610.812240588207
2762,115,1,203.2408138589652,620.453728883339
2763,115,2,190.6747537729602,614.9989112514938
2764,115,3,219.01298024084034,606.8376663383071
2765,115,4,207.31406116172496,602.9236116465264
2766,115,5,187.13550450575096,603.5454472493567
2767,115,6,190.7928610992212,590.1331874400211
2768,115,7,200.51657567827672,626.2553163894619
2769,115,8,173.72056081825107,620.2357957324032
2770,115,9,212.34084395396403,613.8167903816457
2771,115,10,183.5303194517657,625.7607261543176
2772,115,11,206.3281176780895,614.8073097805878
2773,115,12,222.44148436348408,614.2803663964552
2774,115,13,208.12519315238902,611.2762088243994
2775,115,14,199.61229190885678,616.3848098111889
2776,115,15,227.55310694932328,622.1554753121862
2777,115,16,172.73187018639035,612.1384501241583
2778,115,17,195.4120004666843,599.5135225342871
2779,115,18,216.81117361645957,620.1145795674481
2780,115,19,220.72900502513554,600.5139378802057
2781,115,20,204.05380464179,628.2940220273338
2782,115,21,215.6283399894881,614.7933149036753
2783,115,22,184.9334532855231,606.286634571073
2784,115,23,218.55197107503383,603.2518224730529
2785,116,0,216.4937017788777,614.2974444645357
2786,116,1,213.91798066403825,616.203183381429
2787,116,2,205.62006491744316,613.1219671760961
2788,116,3,205.04352672712477,628.3136354838571
2789,116,4,209.4481262554515,606.4603417693238
2790,116,5,223.7640152577502,605.1202580203429
2791,116,6,204.32296908140546,623.732582877782
2792,116,7,198.12171151679206,629.6246253714759
2793,116,8,206.15299133860347,617.7254453174791
2794,116,9,198.85657425356592,603.1743264730829
2795,116,10,202.46350384047363,602.9661200222116
2796,116,11,219.80640181622448,605.9373899248058
2797,116,12,209.23859929779485,611.5367341933345
2798,116,13,203.2978029303471,595.7117834738636
2799,116,14,220.9487513806714,619.0828012546542
2800,116,15,190.28755046791022,613.0580552080103
2801,116,16,192.72876312443972,597.5899169838708
2802,116,17,205.78502260288258,617.1993621829381
2803,116,18,204.0436671222336,620.9341548435989
2804,116,19,192.01584279328893,628.5829044740449
2805,116,20,196.0186111981615,629.0811772877794
2806,116,21,181.58257024854547,620.4166727618283
2807,116,22,209.5414216373248,635.632812778626
2808,116,23,186.77369161701137,614.0807382501117
2809,117,0,199.38789202380943,617.0565684904361
2810,117,1,196.74362937767773,631.2846595549634
2811,117,2,227.66898750206818,595.3813770582644
2812,117,3,194.7642334357681,613.0332173061822
2813,117,4,220.35279295407372,619.0010363729926
2814,117,5,217.34863291654446,619.8115647725618
2815,117,6,212.06741946026466,629.24988260646
2816,117,7,208.86172037284774,624.1498179516823
2817,117,8,209.0500971682106,632.219038391114
2818,117,9,182.92332534425057,584.7416418071766
2819,117,10,215.30968885470173,607.3898895920496
2820,117,11,192.39592584800818,615.2073787676198
2821,117,12,201.35003662033947,605.6632923246195
2822,117,13,215.57969634936856,631.1115708000949
2823,117,14,187.97977352106966,604.9240084830855
2824,117,15,221.74763819831142,615.0451334060361
2825,117,16,229.23096814236698,633.560501829633
2826,117,17,187.97124254122622,608.3380679563863
2827,117,18,205.79171371463678,611.9213648120975
2828,117,19,184.46433058981816,627.3391806818686
2829,117,20,198.85147397889165,634.4610816868425
2830,117,21,201.33312338008224,634.0730275638826
2831,117,22,197.24916878977547,611.6202156977164
2832,117,23,214.9712903737738,631.5960254799593
2833,118,0,227.77681989287743,602.0794291607262
2834,118,1,218.19281484284548,629.5167065371869
2835,118,2,198.29069619430524,619.6444886304215
2836,118,3,185.80078672637808,616.8922295189258
2837,118,4,226.02710809592992,616.235119956063
2838,118,5,229.27685890235801,604.7178111152483
2839,118,6,204.9305579838036,625.2305600217313
2840,118,7,235.09255208355808,621.9848904900715
2841,118,8,219.51873495349838,607.627400942725
2842,118,9,212.11017511016033,602.0293019631836
2843,118,10,205.37584914041966,600.3532153360239
2844,118,11,218.1584687818954,616.1116028500616
2845,118,12,204.35714705780157,615.9299205215144
2846,118,13,206.62507282731357,611.2635038957104
2847,118,14,224.68170063599564,618.0492830393218
2848,118,15,164.90777046112717,599.1166431467406
2849,118,16,196.53837382396026,615.9709440887975
2850,118,17,221.95407730130518,603.6172174945846
2851,118,18,212.58058885097847,627.1780653174542
2852,118,19,205.73512993038258,608.3881653870183
2853,118,20,194.47509279821256,620.7604801625355
2854,118,21,200.03202235078876,621.2418800047012
2855,118,22,202.34261462401068,632.4734036990463
2856,118,23,232.47609943194016,611.2696891642596
2857,119,0,237.11246978758933,606.8599256386772
2858,119,1,220.3823359250362,621.7599814997825
2859,119,2,201.1616262720608,604.3734952355125
2860,119,3,202.83266699301208,615.0625604206023
2861,119,4,214.25073993995224,618.0695360760534
2862,119,5,210.5111276882719,619.1262910696875
2863,119,6,207.06008664814613,616.6675069957439
2864,119,7,192.10367903411557,621.2440611883387
2865,119,8,190.27079247707834,609.0081384548606
2866,119,9,197.13857223947005,608.3075972423048
2867,119,10,184.81464828242113,615.9248468653591
2868,119,11,205.28628302759952,613.6215448942497
2869,119,12,212.67367380122138,624.2706408559478
2870,119,13,191.20838439046153,598.811020774414
2871,119,14,216.74814210162612,611.953125690783
2872,119,15,210.60802384278742,615.3353750775948
2873,119,16,206.50878551770293,620.2901372175623
2874,119,17,205.4775494295987,602.5973282306886
2875,119,18,207.54745620907016,606.5292099909387
2876,119,19,215.06962884977114,611.6188214343163
2877,119,20,227.11960352225333,617.7921163863616
2878,119,21,202.92508327804757,608.1896878288694
2879,119,22,200.85151713820133,612.4353470526303
2880,119,23,219.40438768182648,618.9466674486348
